GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME,Model_Type,Validation_MAPE,Validation_RMSE,Avg_Monthly_Forecast
F83002,RIVER PLACE HEALTH CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.830270133352167,376.6383010430332,3937.6847401678638
F83003,PARK END SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,10.933469495094524,370.76746921530383,3230.4041646146084
F83004,ARCHWAY MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.787139428410368,467.7993723257235,5364.7114288133325
F83005,GOWER STREET PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.050394156350609,316.1515186563047,5453.619462703587
F83006,AMPTHILL & REGENTS PARK PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.10592220577844,348.7586227477547,5377.777359811858
F83007,ROMAN WAY MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.305155916007082,207.12031835660713,3038.8583521709807
F83008,THE GOODINGE GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.935202366527469,393.18276618741277,3950.3321232494636
F83010,ISLINGTON CENTRAL MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,10.179226192944874,1509.8487071165573,11795.709304896622
F83012,ELIZABETH AVENUE GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.372233012065199,205.65320672876132,3472.244409418163
F83015,ST JOHNS WAY MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,10.101094522596897,898.8226742562398,7483.342100065943
F83017,HAMPSTEAD GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,22.77262109989443,1399.4166114140132,7615.210373320379
F83018,PRINCE OF WALES GROUP SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,3.257455529119039,167.65007070414194,3849.528709496817
F83019,ABBEY MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,15.455789621234075,1056.072994594409,7392.975223347484
F83020,ADELAIDE MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,10.785528801125071,443.81126559874076,2358.6547252039413
F83021,RITCHIE STREET GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.437460530739358,440.121701444027,5381.575370062016
F83022,CAVERSHAM GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,3.7990557883466085,293.819311329553,6045.743472322956
F83023,JAMES WIGG PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,11.054700899336217,1012.7095565508273,8768.380091026122
F83032,ST PETER'S STREET MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.2714214482506145,295.5458434975119,2976.454704061792
F83033,BARNSBURY MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,11.447317053925314,242.66167755234696,2120.0991316665836
F83034,NEW NORTH HEALTH CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,17.489043415999063,83.37598483336033,519.1407423131446
F83039,THE RISE GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,11.45280946749427,214.2061176158895,1890.5164616288705
F83042,GRAY'S INN MEDICAL GROUP CHANCERY LANE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,16.45538167370981,307.20434292942537,1475.0125533884777
F83043,RIDGMOUNT PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,19.259214398475656,600.521599788363,2418.2594017432216
F83044,THE BLOOMSBURY SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.577242710094313,258.19156830572933,2849.79759375021
F83045,THE MILLER PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.610754856196872,421.0343275796687,3581.311980907749
F83048,BRUNSWICK MEDICAL CENTRE UHPC,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,13.89200581637257,582.172308075436,4939.656233223185
F83050,GRAY'S INN MEDICAL GROUP WEST HAMPSTEAD,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.61422587511121,99.21033580026453,755.7802670300053
F83052,BROOKFIELD PARK SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,17.89945971109955,323.0276452592764,1153.467598563003
F83053,MILDMAY MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,15.514911575221102,380.71293612965883,2568.560574271984
F83055,WEST HAMPSTEAD MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.1103446197018485,414.8194398784651,5792.388402353833
F83056,THE MITCHISON ROAD SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,21.487242335562332,645.330647194576,2793.7821996700036
F83057,PARLIAMENT HILL SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.46396437331074,253.14893433247238,2416.5166460053542
F83058,HOLBORN MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.339342341352479,255.89066505618433,2571.2960507486755
F83059,BRONDESBURY MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.561443599878983,1083.2371895153408,12349.57760481661
F83061,MUSEUM PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.908750430242606,154.7667544224946,2065.994662530137
F83063,KILLICK STREET HEALTH CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.347091089882656,347.69705181433613,4009.0466902205535
F83064,CITY ROAD MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,11.744232767782984,427.85789757201314,3707.6895739693355
F83615,CHOLMLEY GARDENS SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,12.456200280066122,452.078618238444,3709.837939415622
F83623,KEATS GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.8852982242348935,307.71057404505876,3669.193026280273
F83624,CLERKENWELL MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.324219741444965,456.84354141418555,4418.267301591518
F83632,QUEENS CRESCENT PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.238551176654973,249.32697597681081,2289.578609882869
F83633,GRAY'S INN MEDICAL GROUP HAMPSTEAD,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.750226026044222,108.30046720608146,978.1867340535442
F83635,KINGS CROSS SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.24670770754083,279.50418792995265,1156.46459889383
F83652,AMWELL GROUP PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,9.432669514815895,390.4812312651461,3818.3941443594085
F83658,BELSIZE PRIORY MEDICAL PRACTICE (GROUP),93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,14.618492733223857,331.2489098842939,1724.4730381663267
F83660,HIGHBURY GRANGE MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.42958831884229,189.4904439934962,1909.0818983153843
F83664,THE VILLAGE PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,11.363286768098185,774.1078211626135,6421.58466450831
F83665,SWISS COTTAGE SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,13.281176911337223,604.2868700329904,4504.098400866778
F83666,ANDOVER MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.633576165103795,401.5634758538546,3468.904211265523
F83671,THE BEAUMONT PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,7.7216010791398215,126.47767519015642,1547.145208468685
F83673,THE MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,6.57221133197712,170.32241229122755,2301.9091262605816
F83674,THE JUNCTION MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.86438493018379,334.6488214327763,3015.451505508971
F83678,DR SEGARAJASINGHE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,18.665043069010874,164.97927749113953,918.8926183602616
F83680,SOBELL MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,5.881106295364838,87.32120952958361,1171.2003665739567
F83681,PARTNERSHIP PRIMARY CARE CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,14.435860245328676,371.0707669922821,2387.9744042860875
F83683,SOMERS TOWN MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,8.818266379806921,225.53079684143745,1537.722562866256
F83686,STROUD GREEN MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board,SARIMA,3.7474396254306264,177.34629986546014,4112.281760540832
F84004,MARKET STREET HEALTH GROUP,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,14.542427797467816,746.0570370166297,5599.964603232721
F84006,SHREWSBURY ROAD SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.862180574192884,593.1964747533751,5102.732347741503
F84008,BARTON HOUSE GROUP PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.99722910960461,616.7070012519364,4185.783138418902
F84009,STRATFORD VILLAGE SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.59713065664471,350.09269728920145,3459.349646213845
F84010,ASPIRE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.265497589648978,291.1571465551823,3094.989828493095
F84012,ALBION HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,19.850743934150618,542.2502865428836,3056.2885903564024
F84013,STAMFORD HILL GROUP PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.76201081006254,917.747939575429,7542.633736649847
F84014,UPTON LANE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.583100096820848,335.1593889764392,3073.8471128170986
F84015,KINGSMEAD HEALTHCARE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.99688365171442,268.0779606991207,2466.7506521394375
F84016,THE MISSION PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,17.041768024453,955.7490144635887,3559.480465788041
F84017,STAR LANE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.146117079388019,910.9649803746415,8091.526243841307
F84018,THE NIGHTINGALE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,5.014559363155415,352.5206262577802,5547.09522051212
F84022,STRATFORD HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,6.340479388108336,151.78547222773872,2016.0428417154078
F84030,RUSTON STREET CLINIC,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.029370381537212,189.10862062348534,2205.639010156307
F84031,THE JUBILEE STREET PRACTICE LTD,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.613328562801419,581.6276831085129,6197.670484603903
F84033,SOMERFORD GROVE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.018305210647199,372.6514637686052,4516.826222605155
F84034,ST. STEPHENS HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.121827793727647,665.1671192144255,6341.841301924782
F84035,RICHMOND ROAD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.554890000812376,1318.9136962114858,9657.22918515415
F84036,THE CEDAR PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.9783694368199445,251.98094521266856,2702.8303757862764
F84038,BEECHWOOD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,6.349622255186975,105.5826240434445,1474.808715916227
F84044,HARLEY GROVE MEDICAL CTR.,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,14.753106357290688,322.8758465962255,2309.783561944009
F84047,CUSTOM HOUSE SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,5.558012815829941,276.024246445568,5070.463070402698
F84050,BOLEYN MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,13.662802542124567,515.754486073764,3772.1053477646506
F84051,STROUTS PLACE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.2693557399212,556.7613157597169,4703.467892794025
F84052,ESSEX LODGE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.478497305016955,430.3602626719191,3702.809975721102
F84053,GREENGATE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,5.872523313808278,133.22185064899855,2154.159053494327
F84054,THE LIMEHOUSE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.272161096540135,400.3933483464095,4909.880948852298
F84055,THE GROVE ROAD SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,12.77146404720336,132.93020930488137,818.9432364792052
F84060,ATHENA MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,4.126644771246749,78.57475423002363,1539.2409845003851
F84062,THE CHRISP STREET HTH CTR,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.685216757000083,638.7168730772521,6027.799214069099
F84063,DALSTON PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,10.563730718278004,395.307866075087,2516.5981891959004
F84069,WELL STREET SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,9.878042341649058,640.1186790621008,5153.5599535738265
F84070,LATHOM ROAD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.829210899755439,283.45516042722943,2693.0577375072835
F84072,DE BEAUVOIR SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,11.47763572012096,732.9688879677494,6972.266573994523
F84074,WORDSWORTH HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,16.181706502094066,424.0463967968791,2745.875425189566
F84077,NEWHAM VICARAGE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,15.784506820924953,423.31286641956325,1591.3925637326731
F84079,THE WAPPING GROUP PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,11.06007372591725,502.0992976025532,4159.798888886194
F84081,THE SPITALFIELDS PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,12.637853295023923,553.5987776717946,4093.056564879073
F84083,BETHNAL GREEN HEALTH CTR.,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,14.099544873062442,455.2277644575868,2954.113563451776
F84086,THE FOREST PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,8.631115417714165,218.41907107102344,2196.080287222063
F84088,PLASHET ROAD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,11.851987246326363,343.42595511719327,2706.188792359484
F84092,GLEN ROAD MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,13.574757991437133,504.3005930059517,4199.510282880209
F84093,TOLLGATE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,5.765804741457037,527.9732941039398,7095.135392103127
F84096,THE LAWSON PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board,SARIMA,7.801176495507471,864.6175219827176,10891.565412934087
